# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens
   1.00000,  13.57422,   0.98706,   1.36343, 127.28516,   0.34868,   0.36408,   0.92909,  57.24189,  16.19882
   1.00000,  41.26953,   0.77710,   1.17495,  81.11328,   0.45874,   0.80748,   0.74911,1067.47705,   0.36733
   1.00000,  30.25391,   0.55151,   1.40688,  90.25391,   0.49907,   0.91243,   0.76224, 668.06884,   1.03746
   1.00000,  43.53516,   0.97925,   1.18618, 181.66016,   0.53462,   0.93818,   0.76364,1303.35546,   0.70079
   1.00000,  16.85547,   0.80835,   1.52407, 116.15234,   0.84292,   0.84886,   0.96585, 130.58364,   7.72068
   1.00000,  17.28516,   0.97388,   1.53140, 147.20703,   0.56606,   0.70926,   0.88500, 141.81695,   9.07316
   1.00000,  11.34766,   0.66284,   1.44546, 182.59766,   0.31040,   0.28423,   0.96588,  36.91023,  39.77648
   1.00000,  46.03516,   0.57300,   1.21499, 144.16016,   0.26050,   0.67018,   0.64654,1662.20028,   0.47036
   1.00000,  48.80859,   0.66772,   1.18325, 164.66797,   0.30562,   0.72400,   0.66552,1809.81651,   0.45079
   1.00000,  40.05859,   0.74585,   1.26870, 133.61328,   0.49497,   0.95851,   0.74073,1248.05687,   0.66163
   1.00000,  34.19922,   0.85425,   1.43374,  91.66016,   0.70962,   1.19178,   0.81437, 999.09725,   0.72943
   1.00000,  20.13672,   0.63159,   1.41421, 175.09766,   0.79165,   0.86946,   0.92512, 198.98650,   6.82597
   1.00000,  29.47266,   0.97681,   1.10562, 154.35547,   0.24341,   0.36494,   0.78973, 291.62162,   1.91917
   1.00000,  29.82422,   0.81030,   1.56655, 107.24609,   0.44644,   0.95135,   0.73059, 748.50197,   1.28684
   1.00000,  48.30078,   0.68921,   1.18081, 176.38672,   0.88599,   1.19716,   0.85004,1741.17037,   0.49826
   1.00000,  42.24609,   0.90308,   1.11685,  88.73047,   0.24546,   0.50532,   0.70506, 908.21430,   0.37460
   1.00000,  29.31641,   0.79224,   1.14272, 196.42578,   0.34458,   0.49313,   0.79567, 339.86352,   2.48151
   1.00000,  27.79297,   0.86255,   1.45474, 176.38672,   0.34390,   0.75016,   0.71744, 548.56850,   2.61524
   1.00000,  28.84766,   0.64185,   1.28530, 174.39453,   0.77935,   0.98068,   0.87459, 481.03414,   2.31234
   1.00000,  34.47266,   0.79565,   1.48696, 184.47266,   0.58384,   1.12623,   0.76578,1080.38522,   1.43337
   1.00000,  22.28516,   0.93237,   1.13687,  80.41016,   0.76362,   0.60572,   0.95844, 146.10490,   2.31267
   1.00000,  28.45703,   0.77319,   1.35903, 155.17578,   0.22700,   0.56041,   0.68537, 523.21182,   2.14341
   1.00000,  46.38672,   0.61597,   1.11733, 171.34766,   0.28853,   0.55035,   0.69964,1194.63816,   0.54645
   1.00000,  49.94141,   0.68042,   1.15298, 136.19141,   0.28579,   0.66085,   0.66709,1744.68972,   0.34803
   1.00000,  25.03906,   0.81396,   1.34658, 172.46094,   0.41807,   0.70408,   0.78377, 350.07381,   3.49693
   1.00000,  30.13672,   0.98560,   1.58169, 197.48047,   0.21060,   0.65028,   0.63237, 781.61711,   2.29661
   1.00000,  45.03906,   0.53857,   1.44033, 128.86719,   0.40166,   1.04626,   0.66416,2291.05009,   0.44898
   1.00000,  31.93359,   0.72241,   1.46401, 176.73828,   0.30903,   0.77780,   0.67673, 839.19752,   1.72758
   1.00000,  22.24609,   0.65308,   1.30386, 148.73047,   0.59546,   0.72647,   0.87040, 228.39853,   4.30020
   1.00000,  21.03516,   0.89575,   1.39077, 150.95703,   0.28169,   0.51301,   0.76959, 220.88429,   5.16257
   1.00000,  27.05078,   0.64233,   1.25894, 193.14453,   0.55444,   0.76188,   0.82815, 375.76013,   3.10594
   1.00000,  45.05859,   0.75073,   1.26138, 178.61328,   0.50249,   1.02147,   0.72781,1749.08252,   0.62149
   1.00000,  37.55859,   0.84448,   1.10513, 171.11328,   0.63374,   0.72973,   0.84189, 600.17456,   1.02803
   1.00000,  33.37891,   0.68433,   1.53726, 149.90234,   0.40063,   0.94572,   0.69714,1024.44802,   1.28305
   1.00000,  37.67578,   0.66577,   1.36099, 123.76953,   0.59067,   1.09235,   0.76692,1216.11049,   0.73668
   1.00000,  34.66797,   0.58569,   1.34048, 181.19141,   0.45464,   0.89721,   0.73451, 917.73015,   1.38421
   1.00000,  25.83984,   0.60034,   1.24771, 195.95703,   0.68022,   0.79815,   0.87319, 319.11284,   3.61528
   1.00000,  32.01172,   0.89868,   1.21499, 120.01953,   0.57153,   0.83472,   0.81585, 562.47779,   1.16460
   1.00000,  13.78906,   0.86084,   1.54678, 146.21094,   0.86104,   0.72629,   1.01623,  72.86678,  17.75113
   1.00000,  47.75391,   0.90454,   1.57632,  96.11328,   0.57905,   1.33919,   0.72288,3096.60390,   0.28094
   1.00000,  23.14453,   0.65991,   1.40151, 191.73828,   0.57905,   0.81960,   0.83956, 297.59852,   4.92282
   1.00000,  41.50391,   0.67896,   1.15396, 115.44922,   0.38218,   0.68764,   0.73091,1005.10262,   0.51401
   1.00000,  38.14453,   0.82104,   1.46401, 176.73828,   0.30903,   0.86657,   0.64833,1431.36196,   1.01364
   1.00000,  34.62891,   0.95923,   1.55288, 116.73828,   0.30562,   0.85666,   0.65238,1160.20532,   0.89484
   1.00000,  46.19141,   0.97729,   1.35610, 102.44141,   0.43892,   1.06850,   0.68816,2231.83702,   0.33086
   1.00000,  28.30078,   0.93921,   1.43081, 159.39453,   0.48882,   0.89901,   0.76927, 564.62065,   2.23835
   1.00000,  13.37891,   0.94360,   1.38101,  98.57422,   0.22974,   0.28623,   0.89761,  56.12862,  13.10241
   1.00000,  38.02734,   0.93188,   1.11001, 167.71484,   0.62759,   0.75943,   0.83794, 640.40902,   0.97081
   1.00000,  45.37109,   0.94507,   1.53091, 169.35547,   0.25640,   0.88903,   0.59470,2563.39050,   0.57718
   1.00000,  33.10547,   0.88647,   1.22720, 112.40234,   0.53188,   0.84011,   0.79460, 642.00958,   0.98611
   1.00000,  25.95703,   0.56714,   1.56167,  87.67578,   0.27075,   0.65946,   0.68921, 490.66228,   1.59575
   1.00000,  33.65234,   0.57202,   1.28237, 161.26953,   0.80942,   1.08263,   0.85762, 758.17772,   1.34697
   1.00000,  42.75391,   0.70776,   1.27944, 187.75391,   0.76636,   1.21413,   0.81851,1549.80702,   0.76474
   1.00000,  28.57422,   0.57544,   1.35903, 167.83203,   0.51616,   0.85870,   0.78525, 528.27661,   2.28982
   1.00000,  27.63672,   0.72046,   1.25796,  89.43359,   0.21128,   0.46157,   0.71568, 400.42790,   1.34863
   1.00000,  29.66797,   0.55542,   1.27798,  85.21484,   0.71714,   0.94078,   0.85223, 514.78747,   1.03873
   1.00000,  47.48047,   0.53491,   1.48501, 136.77734,   0.87573,   1.49250,   0.82836,2810.14389,   0.40674
   1.00000,  18.33984,   0.61499,   1.31753, 188.45703,   0.34458,   0.45257,   0.84603, 130.97049,   9.72469
   1.00000,  49.51172,   0.50903,   1.30874, 105.60547,   0.39038,   0.97224,   0.66264,2532.07247,   0.27696
   1.00000,  15.17578,   0.69702,   1.40737, 131.26953,   0.28442,   0.37562,   0.86333,  84.54021,  11.95531
   1.00000,  23.69141,   0.82007,   1.21304, 199.94141,   0.48267,   0.59767,   0.85145, 226.57409,   4.78608
   1.00000,  32.59766,   0.65649,   1.44106, 118.14453,   0.75747,   1.18909,   0.83295, 870.72323,   1.08569
   1.00000,  35.95703,   0.74194,   1.18667, 177.67578,   0.79575,   0.98719,   0.86462, 732.71796,   1.21654
   1.00000,  27.79297,   0.89282,   1.35366,  89.55078,   0.85864,   1.09133,   0.89669, 484.14903,   1.32774
   1.00000,  18.69141,   0.95532,   1.29116, 164.55078,   0.42114,   0.51645,   0.86924, 132.83092,   8.02091
   1.00000,  38.84766,   0.68921,   1.28921,  85.09766,   0.26665,   0.69696,   0.65716,1184.53879,   0.46203
   1.00000,  13.06641,   0.78198,   1.47085, 145.56641,   0.44370,   0.44123,   0.94317,  57.91442,  20.77028
   1.00000,  13.30078,   0.79175,   1.27505, 131.38672,   0.40132,   0.33158,   0.97462,  46.31120,  17.77339
   1.00000,  35.17578,   0.93188,   1.49722, 130.09766,   0.62759,   1.18597,   0.77848,1159.80326,   0.95146
   1.00000,  16.97266,   0.88306,   1.26187, 101.26953,   0.67476,   0.58538,   0.96628,  93.73545,   6.59294
   1.00000,  42.63672,   0.98462,   1.11294,  84.98047,   0.57632,   0.80112,   0.80484, 917.14183,   0.34899
   1.00000,  45.41016,   0.70728,   1.17983, 181.54297,   0.46763,   0.86554,   0.73427,1442.93960,   0.61712
   1.00000,  29.62891,   0.52173,   1.49038, 101.73828,   0.21812,   0.61223,   0.64967, 686.21692,   1.24505
   1.00000,  19.82422,   0.99731,   1.37466, 121.54297,   0.81763,   0.85851,   0.94292, 181.11136,   4.96583
   1.00000,  43.22266,   0.67993,   1.12124, 150.60547,   0.44028,   0.68647,   0.75637, 987.50986,   0.59369
   1.00000,  16.66016,   0.57593,   1.42837, 118.49609,   0.42456,   0.53097,   0.87077, 114.48240,   8.15674
   1.00000,  16.42578,   0.74390,   1.40786, 142.51953,   0.39380,   0.49725,   0.86989, 107.31377,  10.23638
   1.00000,  30.76172,   0.83765,   1.23452, 117.55859,   0.57222,   0.83582,   0.81723, 524.14357,   1.28550
   1.00000,  25.33203,   0.77808,   1.17886,  97.05078,   0.32544,   0.46961,   0.80628, 250.08623,   1.90037
   1.00000,  11.58203,   0.73413,   1.35122, 130.80078,   0.60981,   0.40765,   1.04566,  34.85900,  26.79825
   1.00000,  43.14453,   0.90991,   1.15151, 131.73828,   0.74653,   1.01024,   0.83648,1124.24516,   0.52214
   1.00000,  32.48047,   0.74927,   1.38052, 102.32422,   0.42661,   0.87824,   0.73017, 801.35861,   0.95052
   1.00000,  14.31641,   0.52563,   1.45522, 163.26172,   0.43208,   0.46226,   0.91249,  74.75309,  17.71055
   1.00000,  17.01172,   0.50952,   1.56265,  83.80859,   0.76909,   0.82195,   0.93925, 138.12396,   5.41869
   1.00000,  14.47266,   0.86841,   1.35513, 139.35547,   0.89351,   0.66412,   1.03550,  68.49680,  14.63285
   1.00000,  27.20703,   0.57007,   1.15591, 196.42578,   0.38013,   0.48186,   0.81458, 284.15101,   3.10460
   1.00000,  16.34766,   0.60034,   1.25796,  89.43359,   0.57290,   0.49364,   0.95341,  82.68181,   6.51604
   1.00000,  39.58984,   0.52222,   1.32583, 149.19922,   0.30835,   0.77926,   0.66136,1333.24430,   0.76536
   1.00000,  36.89453,   0.92554,   1.22964, 136.54297,   0.50591,   0.88594,   0.76769, 894.47402,   0.86543
   1.00000,  10.56641,   0.68726,   1.12710, 108.06641,   0.20923,   0.09886,   1.09863,  14.83156,  29.15805
   1.00000,  16.93359,   0.75854,   1.40151, 177.79297,   0.57905,   0.63270,   0.91228, 116.67917,  11.65514
   1.00000,  42.01172,   0.91528,   1.21450, 128.10547,   0.74653,   1.11639,   0.82706,1270.01511,   0.54993
   1.00000,  19.55078,   0.61987,   1.41519,  80.64453,   0.47036,   0.64721,   0.84320, 182.30127,   3.43505
   1.00000,  46.62109,   0.81714,   1.20278, 113.10547,   0.84702,   1.21417,   0.84429,1678.02585,   0.35529
   1.00000,  29.51172,   0.74243,   1.55874, 112.51953,   0.87778,   1.26832,   0.87689, 720.59351,   1.39346
   1.00000,  38.61328,   0.55249,   1.59146, 173.45703,   0.43208,   1.07756,   0.68436,1651.02104,   0.95903
   1.00000,  39.08203,   0.57788,   1.38247, 168.30078,   0.65356,   1.17622,   0.77971,1396.50883,   0.89744
   1.00000,  31.62109,   0.92944,   1.37417, 132.67578,   0.35825,   0.79086,   0.71169, 734.20040,   1.33571
   1.00000,  36.19141,   0.60229,   1.43179, 132.44141,   0.78276,   1.25871,   0.82801,1178.60895,   0.88932
   1.00000,  31.28906,   0.86084,   1.23721,  95.11719,   0.86104,   1.03555,   0.89520, 555.31330,   0.98840
   1.00000,  17.12891,   0.61548,   1.39663, 169.23828,   0.87437,   0.78219,   0.98175, 119.82670,  10.71913
   1.00000,  48.10547,   0.75708,   1.35757, 186.69922,   0.44780,   1.09147,   0.68523,2521.75326,   0.53384
   1.00000,  18.33984,   0.50659,   1.15396, 190.44922,   0.34458,   0.29522,   0.91064,  86.13218,   9.82749
   1.00000,  20.05859,   0.99585,   1.44888, 168.41797,   0.76499,   0.89129,   0.91710, 205.10030,   6.64259
   1.00000,  34.82422,   0.55981,   1.56216, 156.58203,   0.40679,   0.98069,   0.69069,1185.19204,   1.18018
   1.00000,  19.70703,   0.66382,   1.56216,  83.92578,   0.24888,   0.50934,   0.74530, 215.01006,   3.49045
   1.00000,  20.33203,   0.84351,   1.55435, 172.05078,   0.58794,   0.83557,   0.85085, 234.97800,   6.51575
   1.00000,  40.76172,   0.89966,   1.32388, 101.26953,   0.67476,   1.18477,   0.79252,1458.37560,   0.47596
   1.00000,  34.39453,   0.51929,   1.13589,  99.04297,   0.81216,   0.80021,   0.87634, 528.07470,   0.77483
   1.00000,  42.63672,   0.65796,   1.49478,  92.59766,   0.64878,   1.29639,   0.76162,2056.83156,   0.38028
   1.00000,  40.44922,   0.99487,   1.19937,  95.41016,   0.77524,   1.09202,   0.84409,1087.77733,   0.45890
   1.00000,  15.29297,   0.87476,   1.31460,  90.83984,   0.48745,   0.47473,   0.93748,  75.81359,   8.08446
   1.00000,  42.83203,   0.99683,   1.27310, 141.23047,   0.81421,   1.25601,   0.83829,1543.64532,   0.57210
   1.00000,  10.17578,   0.50952,   1.34487, 146.26953,   0.72192,   0.36563,   1.11257,  23.32742,  44.18765
   1.00000,  43.80859,   0.98022,   1.24575, 149.66797,   0.21812,   0.64749,   0.62917,1556.95108,   0.56663
   1.00000,  40.52734,   0.72925,   1.30581,  86.38672,   0.66382,   1.14421,   0.78945,1387.34037,   0.41310
   1.00000,  20.44922,   0.50513,   1.13247, 149.66797,   0.60981,   0.42737,   0.94336, 109.23763,   5.57120
   1.00000,  42.53906,   0.56396,   1.46865, 112.46094,   0.76807,   1.36388,   0.80357,1989.53093,   0.46504
   1.00000,  10.99609,   0.79663,   1.41323,  85.80078,   0.69731,   0.45432,   1.06835,  32.41950,  20.54123
   1.00000,  45.13672,   0.51587,   1.12905, 121.89453,   0.29810,   0.55238,   0.69989,1157.51414,   0.42193
   1.00000,  34.31641,   0.72974,   1.15005, 103.26172,   0.35483,   0.57630,   0.76175, 560.42196,   0.81336
   1.00000,  22.53906,   0.97021,   1.49990, 113.86719,   0.81182,   1.02673,   0.90275, 305.91607,   3.16549
   1.00000,  25.37109,   0.83276,   1.29604, 109.35547,   0.60640,   0.81653,   0.84913, 334.83456,   2.13144
   1.00000,  23.22266,   0.92993,   1.37124, 127.51953,   0.79028,   0.94795,   0.90522, 289.65359,   3.24109
   1.00000,  42.48047,   0.87427,   1.24038, 132.32422,   0.56812,   1.02815,   0.76413,1400.44787,   0.54944
   1.00000,  46.62109,   0.81714,   1.20278, 147.67578,   0.84702,   1.21290,   0.84411,1678.02585,   0.46389
   1.00000,  27.79297,   0.86255,   1.45474,  89.55078,   0.34390,   0.75377,   0.71723, 548.56850,   1.32774
   1.00000,  14.08203,   0.89038,   1.31948, 183.30078,   0.26733,   0.29940,   0.90698,  59.69061,  20.89386
   1.00000,  33.65234,   0.76831,   1.32974, 189.51172,   0.80942,   1.15715,   0.85658, 827.46062,   1.58285
   1.00000,  16.34766,   0.51587,   1.12905, 121.89453,   0.35757,   0.23998,   0.96329,  54.99245,   8.88112
   1.00000,  15.99609,   0.82495,   1.10073, 144.98047,   0.22358,   0.16959,   0.96157,  45.23849,  11.27504
   1.00000,  42.79297,   0.58032,   1.41616, 134.55078,   0.24614,   0.78516,   0.60918,1912.79288,   0.54654
   1.00000,  12.94922,   0.72388,   1.53872,  87.20703,   0.65835,   0.58388,   0.98721,  59.90449,  12.78412
   1.00000,  35.21484,   0.99780,   1.27114, 117.32422,   0.69116,   1.05777,   0.82551, 854.45986,   0.85519
   1.00000,  36.23047,   0.67554,   1.56313, 110.52734,   0.71782,   1.29289,   0.80035,1337.15710,   0.73977
   1.00000,  18.53516,   0.91675,   1.24624, 196.66016,   0.21675,   0.32066,   0.82896, 117.97856,   9.83054
   1.00000,  27.48047,   0.70923,   1.44302,  87.32422,   0.65562,   1.01474,   0.82669, 523.07013,   1.33941
   1.00000,  28.02734,   0.80688,   1.48501, 137.71484,   0.45259,   0.88387,   0.75133, 579.59967,   1.99106
   1.00000,  49.19922,   0.64575,   1.14077, 160.91797,   0.63647,   0.94723,   0.78319,1586.89950,   0.43011
   1.00000,  28.73047,   0.73901,   1.21938, 118.02734,   0.37261,   0.61075,   0.77459, 410.40385,   1.58418
   1.00000,  40.56641,   0.62036,   1.37710, 192.67578,   0.80396,   1.29983,   0.82567,1551.56405,   0.91871
   1.00000,  30.13672,   0.68921,   1.40103,  96.93359,   0.43003,   0.85124,   0.74123, 656.84758,   1.12729
   1.00000,  32.12891,   0.55298,   1.33413,  94.23828,   0.73286,   1.06647,   0.83564, 722.76083,   0.90446
   1.00000,  21.54297,   0.97095,   1.46304, 198.30078,   0.53052,   0.78915,   0.83252, 257.81997,   6.31332
   1.00000,  11.23047,   0.95239,   1.44351, 113.57422,   0.28374,   0.27847,   0.96336,  35.78215,  25.52326
   1.00000,  14.12109,   0.84839,   1.35903, 135.60547,   0.22700,   0.29020,   0.88319,  63.97564,  15.32931
   1.00000,  49.66797,   0.80542,   1.52798, 145.21484,   0.36714,   1.09958,   0.63422,3352.16266,   0.37725
   1.00000,  23.88672,   0.53247,   1.50356, 103.14453,   0.42319,   0.76191,   0.76917, 364.04830,   2.40894
   1.00000,  40.76172,   0.67065,   1.11196, 147.55859,   0.74722,   0.83100,   0.84887, 790.82282,   0.69352
   1.00000,  21.97266,   0.74390,   1.20327, 161.97266,   0.45259,   0.52154,   0.86498, 175.69194,   4.86009
   1.00000,  39.78516,   0.65112,   1.35562, 147.91016,   0.71987,   1.21795,   0.80314,1420.62147,   0.74763
   1.00000,  18.78906,   0.54834,   1.35928, 140.11719,   0.39619,   0.52743,   0.84353, 150.17035,   6.72398
   1.00000,  23.88672,   0.53247,   1.45718, 126.23047,   0.42319,   0.73745,   0.77489, 347.96691,   2.94812
   1.00000,  39.19922,   0.77075,   1.49185, 190.91797,   0.80669,   1.36788,   0.82642,1595.54449,   1.00894
   1.00000,  40.41016,   0.84644,   1.16030, 123.53516,   0.75269,   0.98660,   0.84402, 953.56229,   0.59589
   1.00000,  48.73047,   0.84985,   1.52114, 181.07422,   0.50249,   1.25150,   0.69334,3148.37244,   0.49809
   1.00000,  25.99609,   0.69995,   1.22573, 114.98047,   0.39858,   0.58880,   0.80214, 308.81957,   2.08329
   1.00000,  10.91797,   0.91382,   1.35610, 102.44141,   0.60776,   0.38908,   1.06516,  29.45890,  25.05532
   1.00000,  31.97266,   0.57690,   1.58071, 131.97266,   0.62759,   1.15465,   0.78215, 930.29379,   1.28528
   1.00000,  37.12891,   0.86548,   1.14663, 139.82422,   0.82036,   0.94611,   0.87780, 702.43361,   0.86955
   1.00000,  22.63672,   0.90796,   1.57046, 104.43359,   0.29878,   0.64249,   0.72847, 328.40916,   2.86583
   1.00000,  28.78906,   0.92334,   1.23428, 131.21094,   0.42354,   0.68638,   0.78539, 429.82629,   1.75040
   1.00000,  34.51172,   0.82153,   1.12124, 150.60547,   0.65288,   0.73892,   0.85428, 504.80146,   1.16625
   1.00000,  34.23828,   0.57690,   1.16909, 197.83203,   0.61802,   0.78684,   0.82489, 594.20664,   1.56896
   1.00000,  34.70703,   0.85132,   1.20229, 131.85547,   0.33638,   0.65097,   0.73096, 691.70765,   1.00391
   1.00000,  24.04297,   0.68970,   1.36929, 115.80078,   0.66177,   0.88072,   0.86129, 319.87625,   2.65215
   1.00000,  25.33203,   0.90601,   1.17886,  97.05078,   0.77046,   0.76070,   0.92109, 250.62481,   1.90037
   1.00000,  37.94922,   0.80249,   1.54556, 195.37109,   0.71987,   1.31984,   0.79783,1516.94561,   1.13789
   1.00000,  41.54297,   0.92163,   1.33267, 147.08984,   0.62485,   1.16741,   0.77224,1566.19892,   0.65304
   1.00000,  23.53516,   0.72437,   1.55874, 121.66016,   0.88462,   1.12100,   0.91100, 365.42974,   2.97062
   1.00000,  32.32422,   0.77905,   1.41274,  84.74609,   0.63306,   1.08296,   0.79840, 822.91908,   0.79870
   1.00000,  13.26172,   0.53931,   1.10513, 199.35547,   0.54351,   0.19678,   1.07174,  26.09601,  27.20688
   1.00000,  22.94922,   0.73999,   1.48306, 192.91016,   0.45737,   0.76984,   0.79212, 317.44103,   5.08044
   1.00000,  11.03516,   0.56812,   1.27993, 154.12109,   0.69800,   0.35893,   1.09525,  26.60280,  36.50701
   1.00000,  11.66016,   0.88794,   1.53921, 182.83203,   0.53325,   0.45406,   0.99166,  43.79717,  36.71038
   1.00000,  24.00391,   0.97339,   1.38882, 146.50391,   0.52573,   0.80530,   0.81929, 327.56329,   3.37173
   1.00000,  39.23828,   0.63940,   1.44302, 128.57422,   0.53804,   1.12703,   0.73451,1521.57598,   0.67745
   1.00000,  31.07422,   0.51343,   1.24087, 193.49609,   0.86206,   0.99140,   0.88685, 544.80388,   2.05268
   1.00000,  18.41797,   0.77661,   1.19692, 110.17578,   0.37671,   0.39291,   0.89613, 101.64885,   5.61321
   1.00000,  18.57422,   0.67456,   1.20962,  80.99609,   0.81831,   0.62702,   0.98629, 107.88112,   4.02330
